@relation traning_set_new-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1

@attribute ip_flags numeric
@attribute ip_ttl numeric
@attribute tcp_winsize numeric
@attribute tcp_data_len numeric
@attribute tcp_flow_dir numeric
@attribute app_proto_name {http,ftp-c,smtp,trojans}

@data
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,534,1,http
2,64,5840,523,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,506,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,637,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,531,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,533,1,http
2,64,5840,533,1,http
0,128,64240,1460,2,http
0,128,64240,547,2,http
0,128,64240,547,2,http
0,128,64240,1363,2,http
2,64,5840,529,1,http
0,128,64240,959,2,http
0,128,64240,959,2,http
0,128,64240,263,2,http
2,64,5840,527,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,466,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,500,1,http
0,128,64240,621,2,http
0,128,64240,1460,2,http
0,128,64240,759,2,http
0,128,64240,1460,2,http
0,128,64240,300,2,http
0,128,64240,1460,2,http
0,128,64240,353,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,424,2,http
0,128,64240,334,2,http
0,128,64240,983,2,http
2,64,7672,520,1,http
2,64,7672,524,1,http
0,128,64240,738,2,http
0,128,64240,959,2,http
2,64,5840,523,1,http
0,128,64240,738,2,http
2,64,5840,590,1,http
2,64,5840,517,1,http
2,64,5840,513,1,http
0,128,64240,349,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,432,2,http
0,128,64240,1080,2,http
2,64,5840,512,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,187,2,http
2,64,5840,523,1,http
2,64,5840,608,1,http
2,64,5840,517,1,http
0,128,64240,342,2,http
0,128,64240,291,2,http
0,128,64240,438,2,http
2,64,5840,556,1,http
2,64,5840,713,1,http
0,128,64240,286,2,http
0,128,64240,465,2,http
0,128,64240,43,2,http
2,64,5840,611,1,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1452,2,http
2,64,5840,535,1,http
0,128,64240,438,2,http
2,64,5840,486,1,http
2,64,5840,487,1,http
2,64,5840,486,1,http
2,64,5840,487,1,http
2,64,5840,486,1,http
2,64,5840,487,1,http
0,128,64240,1139,2,http
2,64,7973,487,1,http
0,128,64240,1330,2,http
2,64,7980,486,1,http
0,128,64240,1220,2,http
2,64,7320,486,1,http
0,128,64240,1410,2,http
0,128,64240,356,2,http
2,64,11280,486,1,http
0,128,64240,1140,2,http
0,128,64240,1211,2,http
0,128,64240,1165,2,http
0,128,64240,1258,2,http
0,128,64240,1173,2,http
0,128,64240,1305,2,http
2,64,5840,480,1,http
2,64,5840,668,1,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,529,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1399,2,http
2,64,6432,640,1,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1381,2,http
2,64,5840,662,1,http
0,128,64240,131,2,http
2,64,5840,632,1,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,341,2,http
2,64,5840,472,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,304,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,304,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,304,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,304,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,304,2,http
0,128,64240,1460,2,http
0,128,64240,829,2,http
2,64,31088,682,1,http
2,64,5840,1038,1,http
2,64,5840,583,1,http
2,64,5840,596,1,http
2,64,5840,439,1,http
2,64,62780,473,1,http
0,128,64240,659,2,http
0,128,64240,263,2,http
0,128,64240,545,2,http
0,128,64240,438,2,http
0,128,64240,291,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1120,2,http
0,128,64240,1460,2,http
0,128,64240,644,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1120,2,http
0,128,64240,1460,2,http
0,128,64240,466,2,http
0,128,64240,1460,2,http
0,128,64240,644,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,71,2,http
0,128,64240,1460,2,http
0,128,64240,93,2,http
2,64,32291,653,1,http
0,128,64240,512,2,http
0,128,64240,348,2,http
2,64,5840,553,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,59,2,http
2,64,6540,694,1,http
2,64,5840,515,1,http
0,128,64240,512,2,http
0,128,64240,277,2,http
0,128,64240,300,2,http
2,64,34927,670,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,8720,659,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1260,2,http
0,128,64240,1024,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,512,2,http
0,128,64240,293,2,http
0,128,64240,134,2,http
2,64,5840,571,1,http
0,128,64240,1080,2,http
2,64,5840,553,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,756,2,http
2,64,5840,474,1,http
0,128,64240,952,2,http
2,64,5840,525,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1313,2,http
2,64,20440,475,1,http
0,128,64240,212,2,http
2,64,5840,454,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,112,2,http
2,64,23360,448,1,http
2,64,17520,448,1,http
2,64,5840,448,1,http
2,64,62780,473,1,http
0,128,64239,1460,2,http
0,128,64239,1460,2,http
0,128,64239,1340,2,http
0,128,64239,1460,2,http
0,128,64239,1460,2,http
0,128,64239,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1120,2,http
0,128,64240,1460,2,http
0,128,64240,1127,2,http
0,128,64239,1460,2,http
0,128,64239,1460,2,http
0,128,64239,1460,2,http
2,64,5840,596,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,34,2,http
0,128,64240,1460,2,http
0,128,64240,1213,2,http
0,128,64240,1460,2,http
0,128,64240,1128,2,http
0,128,64240,263,2,http
0,128,64240,1460,2,http
0,128,64240,164,2,http
0,128,64240,1460,2,http
0,128,64240,888,2,http
2,64,5840,448,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,448,1,http
2,64,5840,448,1,http
2,64,62616,477,1,http
0,128,64240,1340,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1116,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,316,2,http
2,64,5840,599,1,http
0,128,64240,1460,2,http
0,128,64240,373,2,http
0,128,64240,1460,2,http
0,128,64240,1427,2,http
0,128,64240,1460,2,http
0,128,64240,1355,2,http
0,128,64240,1460,2,http
0,128,64240,1245,2,http
0,128,64240,1460,2,http
0,128,64240,432,2,http
0,128,64240,710,2,http
0,128,64240,1460,2,http
0,128,64240,1424,2,http
0,128,64240,1248,2,http
2,64,5840,427,1,http
0,128,64240,382,2,http
2,64,14170,774,1,http
0,128,64240,512,2,http
0,128,64240,489,2,http
2,64,6432,445,1,http
2,64,63488,687,1,http
0,128,64240,1460,2,http
0,128,64240,348,2,http
0,128,64240,372,2,http
2,64,16350,583,1,http
0,128,64240,372,2,http
2,64,5840,469,1,http
0,128,64240,605,2,http
2,64,14600,448,1,http
2,64,17520,448,1,http
2,64,17520,448,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,772,2,http
0,128,64240,1460,2,http
0,128,64240,749,2,http
0,128,64240,458,2,http
2,64,26280,448,1,http
2,64,32120,448,1,http
2,64,29200,448,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,295,2,http
0,128,64240,1256,2,http
0,128,64240,644,2,http
2,64,5840,662,1,http
0,128,64240,131,2,http
2,64,5840,546,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,634,1,http
0,128,64240,360,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,24,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1314,2,http
2,64,62780,671,1,http
0,128,64240,343,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,892,2,http
0,128,64240,1460,2,http
0,128,64240,317,2,http
2,64,5840,495,1,http
2,64,5840,575,1,http
2,64,5840,455,1,http
2,64,5840,576,1,http
2,64,5840,576,1,http
2,64,5840,466,1,http
0,128,64240,438,2,http
0,128,64240,204,2,http
0,128,64240,1460,2,http
0,128,64240,523,2,http
0,128,64240,1460,2,http
0,128,64240,74,2,http
0,128,64240,960,2,http
0,128,64240,298,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,523,2,http
0,128,64240,862,2,http
0,128,64240,1290,2,http
2,64,5840,585,1,http
0,128,64240,764,2,http
2,64,5840,560,1,http
2,64,6875,586,1,http
0,128,64240,465,2,http
0,128,64240,43,2,http
2,64,5840,581,1,http
0,128,64240,1410,2,http
0,128,64240,920,2,http
0,128,64240,625,2,http
2,64,5840,868,1,http
0,128,64240,315,2,http
2,64,11280,817,1,http
0,128,64240,274,2,http
2,64,5840,571,1,http
2,64,5840,648,1,http
0,128,64240,384,2,http
2,64,5840,867,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,44,2,http
0,128,64240,709,2,http
2,64,7090,1013,1,http
0,128,64240,1164,2,http
2,64,5840,623,1,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,550,2,http
2,64,5840,535,1,http
0,128,64240,438,2,http
2,64,5840,487,1,http
2,64,5840,486,1,http
2,64,5840,487,1,http
2,64,5840,486,1,http
2,64,5840,486,1,http
2,64,5840,487,1,http
0,128,64240,1155,2,http
2,64,8085,487,1,http
0,128,64240,1235,2,http
2,64,7410,486,1,http
0,128,64240,1165,2,http
2,64,8155,486,1,http
0,128,64240,1390,2,http
2,64,8340,487,1,http
0,128,64240,1289,2,http
0,128,64240,1181,2,http
0,128,64240,1258,2,http
0,128,64240,1218,2,http
2,64,5840,480,1,http
0,128,64240,1228,2,http
0,128,64240,1027,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1399,2,http
2,64,6432,678,1,http
0,128,64240,541,2,http
2,64,7574,650,1,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,840,2,http
2,64,5840,685,1,http
0,128,64240,131,2,http
2,64,5840,551,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,14600,581,1,http
0,128,64240,1460,2,http
0,128,64240,592,2,http
0,128,64240,1236,2,http
2,64,5840,501,1,http
2,64,14600,584,1,http
2,64,5840,501,1,http
0,128,64240,1236,2,http
2,64,5840,500,1,http
0,128,64240,330,2,http
2,64,5840,500,1,http
2,64,17520,532,1,http
0,128,64240,1460,2,http
0,128,64240,327,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,231,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,321,2,http
0,128,64240,1460,2,http
0,128,64240,330,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,303,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,507,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1068,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,973,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1033,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,893,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1135,2,http
2,64,5840,546,1,http
2,64,5840,560,1,http
0,128,64240,328,2,http
0,128,64240,429,2,http
0,128,64240,329,2,http
0,128,64240,1460,2,http
0,128,64240,1423,2,http
2,64,8125,592,1,http
0,128,64240,628,2,http
2,64,5840,580,1,http
2,64,5840,471,1,http
2,64,5840,460,1,http
0,128,64240,438,2,http
0,128,64240,204,2,http
0,128,64240,960,2,http
2,64,5840,565,1,http
0,128,64240,465,2,http
0,128,64240,43,2,http
2,64,26280,441,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1119,2,http
2,64,5840,635,1,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,738,2,http
2,64,5840,535,1,http
0,128,64240,438,2,http
2,64,5840,487,1,http
2,64,5840,487,1,http
2,64,5840,487,1,http
2,64,5840,487,1,http
2,64,5840,487,1,http
2,64,5840,487,1,http
0,128,64240,1410,2,http
0,128,64240,348,2,http
2,64,11280,487,1,http
0,128,64240,1236,2,http
2,64,7416,486,1,http
0,128,64240,1213,2,http
2,64,7278,487,1,http
0,128,64240,1258,2,http
2,64,7548,486,1,http
0,128,64240,1323,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1167,2,http
0,128,64240,1381,2,http
2,64,5840,690,1,http
2,64,5840,480,1,http
0,128,64240,1460,2,http
0,128,64240,191,2,http
0,128,64240,1160,2,http
0,128,64240,474,2,http
0,128,64240,541,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
2,64,6492,652,1,http
0,128,64240,1410,2,http
0,128,64240,1399,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,1410,2,http
0,128,64240,525,2,http
2,64,5840,675,1,http
0,128,64240,131,2,http
2,64,5840,546,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,491,1,http
2,64,5840,496,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,954,2,http
0,128,64240,1460,2,http
0,128,64240,343,2,http
0,128,64240,330,2,http
0,128,64240,1460,2,http
2,64,17520,572,1,http
2,64,62780,572,1,http
0,128,64240,803,2,http
0,128,64240,1460,2,http
0,128,64240,168,2,http
0,128,64240,1460,2,http
0,128,64240,523,2,http
0,128,64240,862,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,496,1,http
2,64,5840,511,1,http
2,64,5840,569,1,http
2,64,5840,495,1,http
2,64,5840,495,1,http
2,64,5840,497,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,523,2,http
0,128,64240,168,2,http
0,128,64240,297,2,http
0,128,64240,1229,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,326,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,324,2,http
0,128,64240,1460,2,http
0,128,64240,327,2,http
0,128,64240,1460,2,http
0,128,64240,331,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1176,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,577,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,335,2,http
0,128,64240,1460,2,http
2,64,14600,522,1,http
0,128,64240,884,2,http
2,64,8603,524,1,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,324,2,http
0,128,64240,1460,2,http
2,64,5840,531,1,http
0,128,64240,438,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,299,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,495,2,http
0,128,64240,1460,2,http
0,128,64240,462,2,http
0,128,64240,296,2,http
0,128,64240,314,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1360,2,http
2,64,5840,560,1,http
2,64,5840,651,1,http
0,128,64240,1460,2,http
0,128,64240,1310,2,http
0,128,64240,681,2,http
2,64,9420,587,1,http
2,64,5840,530,1,http
0,128,64240,302,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
0,128,64240,1460,2,http
2,64,5840,721,1,http
