@relation '11-12-2008-http-smtp-ftp-weka.filters.unsupervised.attribute.Remove-R1-3,8-9,18-weka.filters.unsupervised.attribute.Remove-R1,4,7,10-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R3-4'

@attribute ip_flags numeric
@attribute ip_ttl numeric
@attribute tcp_winsize numeric
@attribute tcp_data_len numeric
@attribute tcp_flow_dir numeric
@attribute app_proto_name {http,ftp-c,smtp}

@data
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
0,128,64240,148,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,32,2,ftp-c
2,64,6432,11,1,ftp-c
0,128,64240,15,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,31,2,ftp-c
2,64,6432,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,6432,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,6432,60,1,ftp-c
0,128,64240,132,2,ftp-c
2,64,7504,5,1,ftp-c
0,128,64240,116,2,ftp-c
2,64,7504,8,1,ftp-c
0,128,64240,19,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,7504,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,7504,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,7504,43,1,ftp-c
0,128,64240,115,2,ftp-c
2,64,7504,5,1,ftp-c
0,128,64240,99,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,7504,13,1,ftp-c
0,128,64240,123,2,ftp-c
2,64,7504,5,1,ftp-c
0,128,64240,107,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,7504,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,7504,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,7504,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,7504,93,1,ftp-c
0,128,64240,165,2,ftp-c
2,64,8576,5,1,ftp-c
0,128,64240,149,2,ftp-c
2,64,9648,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,9648,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,9648,7,1,ftp-c
0,128,64240,167,2,ftp-c
2,64,10720,5,1,ftp-c
0,128,64240,151,2,ftp-c
2,64,11792,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,11792,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,11792,6,1,ftp-c
0,128,64240,166,2,ftp-c
2,64,12864,5,1,ftp-c
0,128,64240,149,2,ftp-c
2,64,13936,38,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,13936,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,13936,18,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,13936,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,13936,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,13936,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,13936,114,1,ftp-c
0,128,64240,199,2,ftp-c
2,64,15008,5,1,ftp-c
0,128,64240,183,2,ftp-c
2,64,16080,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,16080,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,16080,17,1,ftp-c
0,128,64240,211,2,ftp-c
2,64,17152,5,1,ftp-c
0,128,64240,195,2,ftp-c
2,64,18224,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,18224,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,18224,6,1,ftp-c
0,128,64240,200,2,ftp-c
2,64,19296,5,1,ftp-c
0,128,64240,183,2,ftp-c
2,64,20368,6,1,ftp-c
0,128,64240,91,2,ftp-c
2,64,20368,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,20368,111,1,ftp-c
0,128,64240,196,2,ftp-c
2,64,21440,5,1,ftp-c
0,128,64240,180,2,ftp-c
2,64,22512,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,22512,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,22512,6,1,ftp-c
0,128,64240,91,2,ftp-c
2,64,22512,5,1,ftp-c
0,128,64240,74,2,ftp-c
2,64,22512,6,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,22512,5,1,ftp-c
0,128,64240,61,2,ftp-c
2,64,22512,31,1,ftp-c
0,128,64240,70,2,ftp-c
2,64,22512,5,1,ftp-c
0,128,64240,54,2,ftp-c
2,64,22512,24,1,ftp-c
0,128,64240,89,2,ftp-c
2,64,22512,5,1,ftp-c
0,128,64240,73,2,ftp-c
2,64,22512,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,22512,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,22512,56,1,ftp-c
0,128,64240,140,2,ftp-c
2,64,23584,5,1,ftp-c
0,128,64240,124,2,ftp-c
2,64,23584,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,23584,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,23584,9,1,ftp-c
0,128,64240,144,2,ftp-c
2,64,24656,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,25728,6,1,ftp-c
0,128,64240,141,2,ftp-c
2,64,26800,5,1,ftp-c
0,128,64240,124,2,ftp-c
2,64,26800,9,1,ftp-c
0,128,64240,144,2,ftp-c
2,64,27872,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,28944,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,28944,9,1,ftp-c
0,128,64240,148,2,ftp-c
2,64,30016,5,1,ftp-c
0,128,64240,132,2,ftp-c
2,64,31088,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,31088,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,31088,11,1,ftp-c
0,128,64240,154,2,ftp-c
2,64,32160,5,1,ftp-c
0,128,64240,138,2,ftp-c
2,64,33232,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,33232,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,33232,12,1,ftp-c
0,128,64240,161,2,ftp-c
2,64,34304,5,1,ftp-c
0,128,64240,145,2,ftp-c
2,64,35376,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,35376,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,35376,6,1,ftp-c
0,128,64240,155,2,ftp-c
2,64,36448,5,1,ftp-c
0,128,64240,138,2,ftp-c
2,64,37520,12,1,ftp-c
0,128,64240,161,2,ftp-c
2,64,38592,5,1,ftp-c
0,128,64240,145,2,ftp-c
2,64,39664,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,39664,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,39664,15,1,ftp-c
0,128,64240,171,2,ftp-c
2,64,40736,5,1,ftp-c
0,128,64240,155,2,ftp-c
2,64,41808,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,41808,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,41808,6,1,ftp-c
0,128,64240,162,2,ftp-c
2,64,42880,5,1,ftp-c
0,128,64240,145,2,ftp-c
2,64,43952,6,1,ftp-c
0,128,64240,155,2,ftp-c
2,64,45024,5,1,ftp-c
0,128,64240,138,2,ftp-c
2,64,46096,6,1,ftp-c
0,128,64240,149,2,ftp-c
2,64,47168,5,1,ftp-c
0,128,64240,132,2,ftp-c
2,64,48240,6,1,ftp-c
0,128,64240,145,2,ftp-c
2,64,49312,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,50384,11,1,ftp-c
0,128,64240,150,2,ftp-c
2,64,51456,5,1,ftp-c
0,128,64240,134,2,ftp-c
2,64,52528,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,52528,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,52528,6,1,ftp-c
0,128,64240,145,2,ftp-c
2,64,53600,5,1,ftp-c
0,128,64240,128,2,ftp-c
2,64,54672,6,1,ftp-c
0,128,64240,141,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,124,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,73,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,71,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,54,2,ftp-c
2,64,55744,28,1,ftp-c
0,128,64240,93,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,55744,14,1,ftp-c
0,128,64240,102,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,55744,13,1,ftp-c
0,128,64240,110,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,103,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,55744,24,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,105,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,55744,6,1,ftp-c
0,128,64240,103,2,ftp-c
2,64,55744,5,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,55744,32,1,ftp-c
0,128,64240,129,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,113,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,103,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,86,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,77,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,71,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,54,2,ftp-c
2,64,56816,39,1,ftp-c
0,128,64240,78,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,56816,9,1,ftp-c
0,128,64240,82,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,66,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,79,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,62,2,ftp-c
2,64,56816,67,1,ftp-c
0,128,64240,106,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,56816,19,1,ftp-c
0,128,64240,120,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,107,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,56816,20,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,105,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,107,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,56816,21,1,ftp-c
0,128,64240,122,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,106,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,107,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,56816,23,1,ftp-c
0,128,64240,124,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,108,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,107,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,56816,10,1,ftp-c
0,128,64240,111,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,95,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,107,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,90,2,ftp-c
2,64,56816,56,1,ftp-c
0,128,64240,95,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,79,2,ftp-c
2,64,56816,30,1,ftp-c
0,128,64240,120,2,ftp-c
2,64,56816,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,56816,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,56816,52,1,ftp-c
0,128,64240,167,2,ftp-c
2,64,57888,5,1,ftp-c
0,128,64240,151,2,ftp-c
2,64,58960,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,58960,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,58960,6,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,58960,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,58960,23,1,ftp-c
0,128,64240,138,2,ftp-c
2,64,60032,5,1,ftp-c
0,128,64240,122,2,ftp-c
2,64,60032,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,60032,6,1,ftp-c
0,128,64240,42,2,ftp-c
2,64,60032,6,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,60032,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,60032,53,1,ftp-c
0,128,64240,168,2,ftp-c
2,64,61104,5,1,ftp-c
0,128,64240,152,2,ftp-c
2,64,62176,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,62176,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,62176,6,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,62176,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,62176,54,1,ftp-c
0,128,64240,169,2,ftp-c
2,64,63248,5,1,ftp-c
0,128,64240,153,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,121,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,96,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,79,2,ftp-c
2,64,63784,35,1,ftp-c
0,128,64240,125,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,109,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,96,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,79,2,ftp-c
2,64,63784,20,1,ftp-c
0,128,64240,110,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,15,1,ftp-c
0,128,64240,120,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,104,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,111,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,63784,20,1,ftp-c
0,128,64240,125,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,109,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,111,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,94,2,ftp-c
2,64,63784,14,1,ftp-c
0,128,64240,119,2,ftp-c
2,64,63784,5,1,ftp-c
0,128,64240,103,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,49,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,25,2,ftp-c
0,128,64240,17,2,ftp-c
2,64,63784,6,1,ftp-c
0,128,64240,111,2,ftp-c
2,64,63784,5,1,ftp-c
